record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_tourism_next_3m
EX23_Mahdia_2024_01,Mahdia,Mahdia,Centre-Est,2024,1,2024-01-15,35.44592,11.082262,688986.98,3924487.82,300,62.0,14.26,73.77,87.83,69.95,26.97,69.73,53.68,51.72,données du projet,44.39,45.56,59.25,64.52,56.09,49.73333333333332,60.29999999999999,48.27,52.97,52.97
EX23_Mahdia_2024_02,Mahdia,Mahdia,Centre-Est,2024,2,2024-02-15,35.540074,11.06681,687365.58,3934902.74,300,62.0,15.25,88.0,78.88,64.02,20.22,77.12,52.53,53.66,données du projet,51.72,44.39,45.56,76.63,58.17,47.22333333333332,58.166666666666664,60.09,53.27,53.27
EX23_Mahdia_2024_03,Mahdia,Mahdia,Centre-Est,2024,3,2024-03-15,35.496859,11.056257,686508.72,3930088.93,300,62.0,19.7,77.97,70.04,57.5,35.17,76.74,54.71,55.61,données du projet,53.66,51.72,44.39,71.45,50.87,49.92333333333332,54.33833333333333,49.68,63.54,63.54
EX23_Mahdia_2024_04,Mahdia,Mahdia,Centre-Est,2024,4,2024-04-15,35.54134,11.056631,686439.68,3935023.87,300,62.0,22.81,82.9,62.56,62.91,59.2,78.2,50.0,52.01,données du projet,55.61,53.66,51.72,59.25,45.43,53.66333333333332,51.69833333333333,50.94,68.05,68.05
EX23_Mahdia_2024_05,Mahdia,Mahdia,Centre-Est,2024,5,2024-05-15,35.534676,11.013014,682500.31,3934202.98,300,62.0,29.38,56.5,62.96,48.69,75.87,86.19,61.34,57.73,données du projet,52.01,55.61,53.66,45.56,64.17,53.759999999999984,50.49166666666667,74.67,76.27,76.27
EX23_Mahdia_2024_06,Mahdia,Mahdia,Centre-Est,2024,6,2024-06-15,35.537975,11.042052,685125.63,3934623.13,300,62.0,31.23,21.7,50.46,46.42,86.59,89.02,78.46,72.44,données du projet,57.73,52.01,55.61,44.39,65.94,55.11666666666665,52.52,76.85,77.36,77.36
EX23_Mahdia_2024_07,Mahdia,Mahdia,Centre-Est,2024,7,2024-07-15,35.570514,11.120611,692170.86,3938383.2,300,62.0,32.11,21.95,57.12,42.02,100.0,90.45,77.99,78.92,données du projet,72.44,57.73,52.01,51.72,64.52,60.72666666666665,57.19499999999999,82.85,73.12,73.12
EX23_Mahdia_2024_08,Mahdia,Mahdia,Centre-Est,2024,8,2024-08-15,35.486846,11.032241,684352.98,3928933.09,300,62.0,33.7,20.05,45.72,40.03,82.33,82.21,77.79,79.25,données du projet,78.92,72.44,57.73,53.66,76.63,69.69666666666666,61.728333333333325,77.22,62.25,62.25
EX23_Mahdia_2024_09,Mahdia,Mahdia,Centre-Est,2024,9,2024-09-15,35.482591,11.035808,684686.35,3928467.72,300,62.0,28.63,29.94,59.31,50.17,71.14,75.73,81.1,78.88,données du projet,79.25,78.92,72.44,55.61,71.45,76.86999999999999,65.99333333333333,66.24,57.04,57.04
EX23_Mahdia_2024_10,Mahdia,Mahdia,Centre-Est,2024,10,2024-10-15,35.515613,11.043574,685315.08,3932145.35,300,62.0,24.4,67.86,68.63,57.67,28.83,71.64,45.43,53.67,données du projet,78.88,79.25,78.92,52.01,59.25,79.01666666666665,69.87166666666666,68.89,56.88,56.88
EX23_Mahdia_2024_11,Mahdia,Mahdia,Centre-Est,2024,11,2024-11-15,35.50424,11.058282,686675.33,3930911.47,300,62.0,18.0,68.42,85.28,63.13,21.23,75.47,60.26,60.5,données du projet,53.67,78.88,79.25,57.73,45.56,70.59999999999998,70.14833333333333,32.09,56.84,56.84
EX23_Mahdia_2024_12,Mahdia,Mahdia,Centre-Est,2024,12,2024-12-15,35.426123,11.043906,685550.75,3922219.07,300,62.0,15.25,114.18,80.56,72.18,18.75,73.66,47.3,52.77,données du projet,60.5,53.67,78.88,72.44,44.39,64.34999999999998,70.61,48.07,56.74,56.74
EX23_Mahdia_2025_01,Mahdia,Mahdia,Centre-Est,2025,1,2025-01-15,35.487369,11.028646,684025.65,3928984.34,300,62.0,15.87,94.55,74.17,72.36,8.02,76.24,54.03,53.13,données du projet,52.77,60.5,53.67,78.92,51.72,55.646666666666654,67.33166666666666,73.13,57.28,57.28
EX23_Mahdia_2025_02,Mahdia,Mahdia,Centre-Est,2025,2,2025-02-15,35.46755,11.06117,687022.36,3926847.0,300,62.0,14.8,95.48,75.15,57.44,26.06,70.05,73.97,67.52,données du projet,53.13,52.77,60.5,79.25,53.66,55.46666666666666,63.033333333333324,34.32,52.82,52.82
EX23_Mahdia_2025_03,Mahdia,Mahdia,Centre-Est,2025,3,2025-03-15,35.476298,11.094398,690017.14,3927880.88,300,62.0,22.37,55.14,70.09,63.28,45.15,79.35,47.59,54.68,données du projet,67.52,53.13,52.77,78.88,55.61,57.80666666666665,61.078333333333326,43.82,61.67,61.67
EX23_Mahdia_2025_04,Mahdia,Mahdia,Centre-Est,2025,4,2025-04-15,35.479333,11.083914,689058.7,3928197.47,300,62.0,25.07,46.28,65.82,52.19,55.23,72.8,55.53,54.02,données du projet,54.68,67.52,53.13,53.67,52.01,58.44333333333332,57.044999999999995,41.2,66.36,66.36
EX23_Mahdia_2025_05,Mahdia,Mahdia,Centre-Est,2025,5,2025-05-15,35.552812,11.050462,685853.88,3936284.76,300,62.0,30.06,43.35,65.91,43.8,55.36,80.11,49.75,51.97,données du projet,54.02,54.68,67.52,60.5,57.73,58.73999999999999,57.10333333333333,78.71,74.79,74.79
EX23_Mahdia_2025_06,Mahdia,Mahdia,Centre-Est,2025,6,2025-06-15,35.465135,11.080304,688764.38,3926615.51,300,62.0,34.34,4.17,52.42,38.01,79.04,77.67,80.56,72.26,données du projet,51.97,54.02,54.68,52.77,72.44,53.55666666666665,55.68166666666667,89.97,75.3,75.3
EX23_Mahdia_2025_07,Mahdia,Mahdia,Centre-Est,2025,7,2025-07-15,35.53976,11.061112,686849.7,3934857.11,300,62.0,33.86,14.55,59.68,43.32,88.97,92.5,72.36,74.93,données du projet,72.26,51.97,54.02,53.13,78.92,59.41666666666665,58.93,69.81,68.29,68.29
EX23_Mahdia_2025_08,Mahdia,Mahdia,Centre-Est,2025,8,2025-08-15,35.519825,11.033291,684372.82,3932593.29,300,62.0,34.86,11.63,49.74,38.93,97.68,80.15,75.57,78.47,données du projet,74.93,72.26,51.97,67.52,79.25,66.38666666666666,62.56333333333333,82.04,60.74,60.74
EX23_Mahdia_2025_09,Mahdia,Mahdia,Centre-Est,2025,9,2025-09-15,35.464288,11.004383,681876.34,3926379.04,300,62.0,29.07,21.54,59.46,49.61,75.08,81.79,74.28,75.29,données du projet,78.47,74.93,72.26,54.68,78.88,75.21999999999998,64.38833333333334,41.0,56.62,56.62
EX23_Manouba_2017_01,Manouba,Manouba,Nord-Est,2017,1,2017-01-15,36.784085,10.062362,594792.98,4071446.94,750,72.0,14.81,101.14,83.44,70.53,23.87,83.51,62.02,60.2,données du projet,58.95,61.11,71.13,67.57,70.08,63.72999999999998,68.92333333333333,54.49,56.71,56.71
EX23_Manouba_2017_02,Manouba,Manouba,Nord-Est,2017,2,2017-02-15,36.823058,10.116381,599562.71,4075825.35,750,72.0,13.03,96.03,86.47,78.7,10.25,70.01,59.05,58.16,données du projet,60.2,58.95,61.11,74.31,65.53,60.086666666666645,67.69500000000001,47.07,49.66,49.66
EX23_Manouba_2017_03,Manouba,Manouba,Nord-Est,2017,3,2017-03-15,36.802773,10.038607,592650.75,4073496.79,750,72.0,18.51,97.69,82.47,73.99,33.39,77.28,42.0,49.58,données du projet,58.16,60.2,58.95,80.47,65.74,59.10333333333332,65.00333333333333,73.08,63.67,63.67
EX23_Manouba_2017_04,Manouba,Manouba,Nord-Est,2017,4,2017-04-15,36.775271,10.126525,600529.82,4070534.64,750,72.0,21.44,59.0,73.29,56.02,50.78,80.69,65.58,59.64,données du projet,49.58,58.16,60.2,71.13,47.72,55.97999999999998,59.855,49.09,72.55,72.55
EX23_Manouba_2017_05,Manouba,Manouba,Nord-Est,2017,5,2017-05-15,36.817431,10.053092,593925.0,4075137.0,750,72.0,26.64,45.28,64.97,61.99,64.75,87.03,49.75,54.02,données du projet,59.64,49.58,58.16,61.11,52.2,55.793333333333315,57.94,70.18,77.35,77.35
EX23_Manouba_2017_06,Manouba,Manouba,Nord-Est,2017,6,2017-06-15,36.85239,10.079714,596255.75,4079041.73,750,72.0,33.13,20.97,63.82,41.74,89.26,86.16,89.57,80.39,données du projet,54.02,59.64,49.58,58.95,60.54,54.41333333333332,56.758333333333326,86.08,76.2,76.2
EX23_Manouba_2017_07,Manouba,Manouba,Nord-Est,2017,7,2017-07-15,36.810187,10.072156,595634.41,4074352.33,750,72.0,30.65,10.16,53.49,56.16,86.06,95.41,74.45,75.35,données du projet,80.39,54.02,59.64,60.2,67.57,64.68333333333332,60.33166666666667,91.65,76.6,76.6
EX23_Manouba_2017_08,Manouba,Manouba,Nord-Est,2017,8,2017-08-15,36.83128,10.092834,597452.21,4076713.14,750,72.0,31.87,31.63,63.82,53.88,89.77,87.92,75.57,78.15,données du projet,75.35,80.39,54.02,58.16,74.31,69.91999999999997,62.85666666666666,59.9,73.13,73.13
EX23_Manouba_2017_09,Manouba,Manouba,Nord-Est,2017,9,2017-09-15,36.774276,10.080653,596437.32,4070377.09,750,72.0,28.16,35.42,67.1,56.23,62.68,82.96,75.65,76.98,données du projet,78.15,75.35,80.39,49.58,80.47,77.96333333333331,66.18833333333333,74.38,61.66,61.66
EX23_Manouba_2017_10,Manouba,Manouba,Nord-Est,2017,10,2017-10-15,36.838872,10.118268,599710.42,4077581.57,750,72.0,22.96,68.25,80.7,65.3,51.98,79.13,69.02,70.29,données du projet,76.98,78.15,75.35,59.64,71.13,76.82666666666664,70.755,57.62,64.46,64.46
EX23_Manouba_2017_11,Manouba,Manouba,Nord-Est,2017,11,2017-11-15,36.801106,10.080647,596403.25,4073353.47,750,72.0,15.53,69.62,83.13,72.38,19.56,78.48,50.16,59.24,données du projet,70.29,76.98,78.15,54.02,61.11,75.13999999999999,72.53,66.13,61.92,61.92
EX23_Manouba_2017_12,Manouba,Manouba,Nord-Est,2017,12,2017-12-15,36.7834,10.110356,599076.44,4071419.57,750,72.0,12.45,101.91,82.49,69.62,1.47,70.66,58.46,61.43,données du projet,59.24,70.29,76.98,80.39,58.95,68.83666666666664,73.39999999999999,71.05,61.63,61.63
EX23_Manouba_2018_01,Manouba,Manouba,Nord-Est,2018,1,2018-01-15,36.771353,10.054614,594117.13,4070026.8,750,72.0,15.07,138.29,85.42,72.46,10.94,77.14,73.36,70.84,données du projet,61.43,59.24,70.29,75.35,60.2,63.65333333333331,70.24,39.47,53.89,53.89
EX23_Manouba_2018_02,Manouba,Manouba,Nord-Est,2018,2,2018-02-15,36.857413,10.054052,593961.74,4079573.37,750,72.0,13.63,99.7,89.88,71.51,15.22,68.5,48.27,54.28,données du projet,70.84,61.43,59.24,78.15,58.16,63.836666666666645,69.48833333333333,58.21,58.74,58.74
EX23_Manouba_2018_03,Manouba,Manouba,Nord-Est,2018,3,2018-03-15,36.791957,10.082918,596617.3,4072340.75,750,72.0,18.78,70.74,77.73,66.23,25.68,70.11,58.2,58.38,données du projet,54.28,70.84,61.43,76.98,49.58,62.18333333333331,65.51,49.5,75.8,75.8
EX23_Manouba_2018_04,Manouba,Manouba,Nord-Est,2018,4,2018-04-15,36.846461,10.085967,596820.66,4078390.32,750,72.0,20.04,48.93,71.94,54.24,41.57,67.96,73.59,68.07,données du projet,58.38,54.28,70.84,70.29,59.64,61.16666666666665,62.41,59.46,73.11,73.11
EX23_Manouba_2018_05,Manouba,Manouba,Nord-Est,2018,5,2018-05-15,36.821207,10.083715,596651.59,4075586.39,750,72.0,25.43,59.47,69.88,60.12,54.27,89.97,63.83,63.44,données du projet,68.07,58.38,54.28,59.24,54.02,60.24333333333331,62.03999999999999,87.9,84.88,84.88
EX23_Manouba_2018_06,Manouba,Manouba,Nord-Est,2018,6,2018-06-15,36.764702,10.13481,601283.09,4069370.93,750,72.0,28.8,20.58,57.77,42.73,80.31,96.51,87.42,76.69,données du projet,63.44,68.07,58.38,61.43,80.39,63.296666666666646,62.74,65.39,79.87,79.87
EX23_Manouba_2018_07,Manouba,Manouba,Nord-Est,2018,7,2018-07-15,36.80257,10.115937,599549.56,4073551.96,750,72.0,32.99,13.62,57.76,54.73,94.01,87.12,81.55,79.18,données du projet,76.69,63.44,68.07,70.84,75.35,69.39999999999998,65.28333333333333,78.05,80.07,80.07
EX23_Manouba_2018_08,Manouba,Manouba,Nord-Est,2018,8,2018-08-15,36.786346,10.105684,598655.72,4071741.5,750,72.0,30.25,10.51,63.85,50.35,89.91,85.02,77.08,81.23,données du projet,79.18,76.69,63.44,54.28,78.15,73.10333333333331,66.67333333333333,70.42,74.52,74.52
EX23_Manouba_2018_09,Manouba,Manouba,Nord-Est,2018,9,2018-09-15,36.759371,10.039957,592823.49,4068683.28,750,72.0,27.58,40.91,64.2,56.01,70.61,82.98,76.3,79.48,données du projet,81.23,79.18,76.69,58.38,76.98,79.03333333333332,71.165,91.82,66.87,66.87
EX23_Manouba_2018_10,Manouba,Manouba,Nord-Est,2018,10,2018-10-15,36.813729,10.071627,595582.86,4074744.68,750,72.0,22.3,60.76,75.07,56.8,41.91,73.9,65.05,67.04,données du projet,79.48,81.23,79.18,68.07,70.29,79.96333333333332,74.68166666666667,55.16,63.5,63.5
EX23_Manouba_2018_11,Manouba,Manouba,Nord-Est,2018,11,2018-11-15,36.812306,10.078899,596233.26,4074594.13,750,72.0,13.0,106.12,83.6,77.44,24.25,70.4,57.31,59.93,données du projet,67.04,79.48,81.23,63.44,59.24,75.91666666666664,74.50999999999999,67.22,60.44,60.44
EX23_Manouba_2018_12,Manouba,Manouba,Nord-Est,2018,12,2018-12-15,36.776753,10.043336,593104.14,4070614.85,750,72.0,11.66,91.23,84.33,86.68,8.51,58.45,70.96,68.71,données du projet,59.93,67.04,79.48,76.69,61.43,68.81666666666665,73.925,44.9,55.81,55.81
EX23_Manouba_2019_01,Manouba,Manouba,Nord-Est,2019,1,2019-01-15,36.820325,10.063846,594880.64,4075468.72,750,72.0,13.09,103.91,85.54,76.85,9.77,55.31,52.73,55.53,données du projet,68.71,59.93,67.04,79.18,70.84,65.22666666666665,72.59500000000001,56.24,55.86,55.86
EX23_Manouba_2019_02,Manouba,Manouba,Nord-Est,2019,2,2019-02-15,36.781797,10.096242,597819.0,4071227.24,750,72.0,12.28,100.15,87.24,85.4,29.98,72.77,61.15,58.45,données du projet,55.53,68.71,59.93,81.23,54.28,61.38999999999998,68.65333333333332,59.53,55.5,55.5
EX23_Manouba_2019_03,Manouba,Manouba,Nord-Est,2019,3,2019-03-15,36.757649,10.138841,601652.22,4068592.79,750,72.0,17.79,70.03,84.8,65.34,36.03,74.41,51.78,55.23,données du projet,58.45,55.53,68.71,79.48,58.38,60.89666666666665,64.85666666666667,54.09,64.58,64.58
EX23_Manouba_2019_04,Manouba,Manouba,Nord-Est,2019,4,2019-04-15,36.84017,10.062314,594719.54,4077668.62,750,72.0,21.86,54.63,75.67,64.08,48.33,68.52,52.51,54.67,données du projet,55.23,58.45,55.53,67.04,68.07,56.403333333333315,60.815,53.73,76.95,76.95
EX23_Manouba_2019_05,Manouba,Manouba,Nord-Est,2019,5,2019-05-15,36.874488,10.099187,597963.57,4081513.0,750,72.0,24.52,53.39,65.03,54.57,67.83,86.76,70.74,63.83,données du projet,54.67,55.23,58.45,59.93,63.44,56.116666666666646,58.75333333333333,76.97,76.72,76.72
EX23_Manouba_2019_06,Manouba,Manouba,Nord-Est,2019,6,2019-06-15,36.717323,10.05455,594177.48,4064033.0,750,72.0,29.05,39.23,57.56,46.88,64.49,91.64,91.85,81.65,données du projet,63.83,54.67,55.23,68.71,76.69,57.909999999999975,59.40333333333333,81.42,79.05,79.05
EX23_Manouba_2019_07,Manouba,Manouba,Nord-Est,2019,7,2019-07-15,36.861162,10.113471,599253.87,4080049.44,750,72.0,32.56,21.53,61.51,41.86,74.71,99.23,82.58,80.2,données du projet,81.65,63.83,54.67,55.53,79.18,66.71666666666665,61.56,77.12,69.73,69.73
EX23_Manouba_2019_08,Manouba,Manouba,Nord-Est,2019,8,2019-08-15,36.819288,10.153352,602865.04,4075446.19,750,72.0,31.35,8.86,57.18,53.4,87.35,87.43,76.78,77.56,données du projet,80.2,81.65,63.83,58.45,81.23,75.22666666666665,65.67166666666667,75.08,64.21,64.21
EX23_Manouba_2019_09,Manouba,Manouba,Nord-Est,2019,9,2019-09-15,36.8137,10.096882,597835.56,4074767.03,750,72.0,28.18,60.82,66.19,62.27,64.84,80.7,77.75,78.81,données du projet,77.56,80.2,81.65,55.23,79.48,79.80333333333333,68.85666666666667,56.61,56.05,56.05
EX23_Manouba_2019_10,Manouba,Manouba,Nord-Est,2019,10,2019-10-15,36.818194,10.037134,592500.8,4075206.09,750,72.0,19.02,55.17,73.03,68.01,38.87,71.18,61.63,67.57,données du projet,78.81,77.56,80.2,54.67,67.04,78.85666666666664,72.78666666666668,57.53,52.37,52.37
EX23_Manouba_2019_11,Manouba,Manouba,Nord-Est,2019,11,2019-11-15,36.863998,10.115396,599421.83,4080366.03,750,72.0,15.31,88.83,84.67,68.74,22.1,80.1,47.5,51.92,données du projet,67.57,78.81,77.56,63.83,59.93,74.64666666666665,74.93666666666667,43.17,57.26,57.26
EX23_Manouba_2019_12,Manouba,Manouba,Nord-Est,2019,12,2019-12-15,36.840017,10.056602,594210.37,4077646.08,750,72.0,11.7,86.05,89.56,84.9,20.94,69.1,53.9,56.33,données du projet,51.92,67.57,78.81,81.65,68.71,66.09999999999998,72.95166666666667,58.58,55.87,55.87
EX23_Manouba_2020_01,Manouba,Manouba,Nord-Est,2020,1,2020-01-15,36.780459,10.091038,597356.32,4071073.5,750,72.0,12.28,89.23,92.22,82.79,14.93,71.75,52.19,54.93,données du projet,56.33,51.92,67.57,80.2,55.53,58.60666666666665,68.73166666666667,53.57,64.56,64.56
EX23_Manouba_2020_02,Manouba,Manouba,Nord-Est,2020,2,2020-02-15,36.796905,10.086536,596933.89,4072893.34,750,72.0,15.45,91.28,85.59,75.23,14.4,76.09,61.04,60.47,données du projet,54.93,56.33,51.92,77.56,58.45,54.39333333333332,64.52,52.88,63.35,63.35
EX23_Manouba_2020_03,Manouba,Manouba,Nord-Est,2020,3,2020-03-15,36.800544,10.061095,594659.6,4073271.57,750,72.0,21.03,80.78,80.69,75.11,33.13,72.28,63.37,63.03,données du projet,60.47,54.93,56.33,78.81,55.23,57.24333333333331,61.67166666666666,63.58,64.57,64.57
EX23_Manouba_2020_04,Manouba,Manouba,Nord-Est,2020,4,2020-04-15,36.841779,10.086044,596833.46,4077870.94,750,72.0,23.7,42.71,80.42,55.38,55.8,83.12,65.48,66.31,données du projet,63.03,60.47,54.93,67.57,54.67,59.47666666666665,59.041666666666664,59.08,69.2,69.2
EX23_Manouba_2020_05,Manouba,Manouba,Nord-Est,2020,5,2020-05-15,36.777482,10.094163,597638.94,4070746.45,750,72.0,29.53,73.7,72.18,62.05,52.06,81.39,60.34,61.67,données du projet,66.31,63.03,60.47,51.92,63.83,63.26999999999998,58.83166666666667,39.28,81.33,81.33
EX23_Manouba_2020_06,Manouba,Manouba,Nord-Est,2020,6,2020-06-15,36.807534,10.101268,598234.64,4074087.5,750,72.0,34.18,33.36,65.07,48.48,69.44,90.2,73.7,71.9,données du projet,61.67,66.31,63.03,56.33,81.65,63.66999999999998,60.456666666666656,95.69,88.8,88.8
EX23_Manouba_2020_07,Manouba,Manouba,Nord-Est,2020,7,2020-07-15,36.776889,10.114888,599489.23,4070701.97,750,72.0,36.18,18.95,56.54,45.28,83.4,87.06,76.55,78.0,données du projet,71.9,61.67,66.31,54.93,80.2,66.62666666666665,63.05166666666667,91.95,84.21,84.21
EX23_Manouba_2020_08,Manouba,Manouba,Nord-Est,2020,8,2020-08-15,36.789987,10.05562,594184.1,4072094.96,750,72.0,34.36,9.52,54.75,52.12,66.78,96.52,94.67,92.09,données du projet,78.0,71.9,61.67,60.47,77.56,70.52333333333331,66.89666666666666,76.49,70.84,70.84
EX23_Manouba_2020_09,Manouba,Manouba,Nord-Est,2020,9,2020-09-15,36.765992,10.120835,600034.11,4069499.35,750,72.0,26.53,40.9,70.15,61.56,70.23,88.47,74.68,81.56,données du projet,92.09,78.0,71.9,63.03,78.81,80.66333333333331,72.16666666666666,73.81,59.19,59.19
EX23_Manouba_2020_10,Manouba,Manouba,Nord-Est,2020,10,2020-10-15,36.868519,10.126611,600415.58,4080879.26,750,72.0,22.95,67.67,77.32,70.13,48.72,83.74,72.68,74.72,données du projet,81.56,92.09,78.0,66.31,67.57,83.88333333333333,75.255,37.71,55.24,55.24
EX23_Manouba_2020_11,Manouba,Manouba,Nord-Est,2020,11,2020-11-15,36.787211,10.082068,596547.45,4071813.46,750,72.0,15.94,81.34,80.09,69.48,25.6,75.16,47.55,55.28,données du projet,74.72,81.56,92.09,61.67,51.92,82.78999999999998,76.65666666666667,73.77,61.07,61.07
EX23_Manouba_2020_12,Manouba,Manouba,Nord-Est,2020,12,2020-12-15,36.824643,10.086716,596914.96,4075970.68,750,72.0,14.62,110.04,84.48,73.54,9.15,73.82,56.21,56.61,données du projet,55.28,74.72,81.56,71.9,56.33,70.51999999999998,75.59166666666665,59.14,58.97,58.97
EX23_Manouba_2021_01,Manouba,Manouba,Nord-Est,2021,1,2021-01-15,36.812657,10.059827,594531.63,4074614.07,750,72.0,11.06,103.25,83.4,75.43,6.95,69.03,60.35,59.51,données du projet,56.61,55.28,74.72,78.0,54.93,62.20333333333331,73.04333333333334,54.11,62.55,62.55
EX23_Manouba_2021_02,Manouba,Manouba,Nord-Est,2021,2,2021-02-15,36.793966,10.039576,592747.85,4072520.73,750,72.0,13.68,103.2,92.02,88.12,23.16,65.66,62.51,61.78,données du projet,59.51,56.61,55.28,92.09,60.47,57.13333333333332,69.96166666666666,55.73,54.47,54.47
EX23_Manouba_2021_03,Manouba,Manouba,Nord-Est,2021,3,2021-03-15,36.766175,10.0213,591150.13,4069420.17,750,72.0,19.96,73.9,82.25,70.77,26.39,85.52,66.31,63.91,données du projet,61.78,59.51,56.61,81.56,63.03,59.29999999999998,64.91,72.12,61.62,61.62
EX23_Manouba_2021_04,Manouba,Manouba,Nord-Est,2021,4,2021-04-15,36.81158,10.051726,593810.3,4074486.53,750,72.0,23.33,58.51,68.63,57.44,54.59,80.02,55.24,53.24,données du projet,63.91,61.78,59.51,74.72,66.31,61.73333333333331,61.96833333333333,51.66,64.05,64.05
EX23_Manouba_2021_05,Manouba,Manouba,Nord-Est,2021,5,2021-05-15,36.77872,10.129738,600812.01,4070920.66,750,72.0,25.95,37.09,70.55,62.09,58.39,83.55,48.45,49.31,données du projet,53.24,63.91,61.78,55.28,61.67,59.64333333333332,58.38833333333333,60.94,79.16,79.16
EX23_Manouba_2021_06,Manouba,Manouba,Nord-Est,2021,6,2021-06-15,36.820823,10.13519,601243.15,4075597.11,750,72.0,27.98,21.5,54.34,51.91,80.39,91.51,87.41,76.16,données du projet,49.31,53.24,63.91,56.61,71.9,55.48666666666665,57.393333333333324,82.7,81.26,81.26
EX23_Manouba_2021_07,Manouba,Manouba,Nord-Est,2021,7,2021-07-15,36.828496,10.036445,592426.96,4076348.33,750,72.0,30.69,5.16,58.4,44.64,78.13,91.02,73.88,75.18,données du projet,76.16,49.31,53.24,59.51,78.0,59.569999999999986,60.651666666666664,70.01,74.04,74.04
EX23_Manouba_2021_08,Manouba,Manouba,Nord-Est,2021,8,2021-08-15,36.775692,10.098352,598015.05,4070552.16,750,72.0,32.13,15.01,55.9,45.45,82.22,93.78,87.43,85.05,données du projet,75.18,76.16,49.31,61.78,92.09,66.88333333333331,63.26333333333332,67.03,68.81,68.81
EX23_Manouba_2021_09,Manouba,Manouba,Nord-Est,2021,9,2021-09-15,36.836502,10.120574,599919.13,4077321.13,750,72.0,25.69,43.01,67.11,53.1,70.37,75.15,78.54,82.25,données du projet,85.05,75.18,76.16,63.91,81.56,78.79666666666664,67.14166666666667,60.2,57.69,57.69
EX23_Manouba_2021_10,Manouba,Manouba,Nord-Est,2021,10,2021-10-15,36.800917,10.066695,595158.81,4073318.44,750,72.0,19.53,81.67,75.5,66.98,37.64,82.07,56.89,64.17,données du projet,82.25,85.05,75.18,53.24,74.72,80.82666666666665,70.19833333333332,65.9,55.66,55.66
EX23_Manouba_2021_11,Manouba,Manouba,Nord-Est,2021,11,2021-11-15,36.777472,10.110648,599110.13,4070762.29,750,72.0,15.92,82.64,89.19,74.18,27.64,71.78,56.78,58.75,données du projet,64.17,82.25,85.05,49.31,55.28,77.15666666666665,72.02,55.83,60.85,60.85
EX23_Manouba_2021_12,Manouba,Manouba,Nord-Est,2021,12,2021-12-15,36.816639,10.144173,602049.87,4075142.56,750,72.0,13.77,119.23,91.33,69.41,0.0,63.57,55.93,55.27,données du projet,58.75,64.17,82.25,76.16,56.61,68.38999999999999,73.59333333333332,62.27,57.5,57.5
EX23_Manouba_2022_01,Manouba,Manouba,Nord-Est,2022,1,2022-01-15,36.82646,10.11254,599215.7,4076198.69,750,72.0,13.3,112.66,91.79,72.86,7.64,91.14,57.66,57.46,données du projet,55.27,58.75,64.17,75.18,59.51,59.39666666666665,70.11166666666666,58.73,56.37,56.37
EX23_Manouba_2022_02,Manouba,Manouba,Nord-Est,2022,2,2022-02-15,36.801382,10.119319,599852.84,4073423.74,750,72.0,12.96,94.85,87.22,76.36,13.97,68.72,62.8,59.16,données du projet,57.46,55.27,58.75,85.05,61.78,57.15999999999999,67.15833333333333,64.83,61.9,61.9
EX23_Manouba_2022_03,Manouba,Manouba,Nord-Est,2022,3,2022-03-15,36.802985,10.037862,592584.04,4073519.63,750,72.0,21.6,76.17,79.81,76.76,31.02,70.75,55.28,56.61,données du projet,59.16,57.46,55.27,82.25,63.91,57.296666666666646,62.84333333333333,51.16,69.87,69.87
EX23_Manouba_2022_04,Manouba,Manouba,Nord-Est,2022,4,2022-04-15,36.761818,10.124339,600352.27,4069039.95,750,72.0,22.55,61.6,68.24,57.69,39.01,76.87,61.65,63.3,données du projet,56.61,59.16,57.46,64.17,53.24,57.74333333333331,58.56999999999999,64.68,73.22,73.22
EX23_Manouba_2022_05,Manouba,Manouba,Nord-Est,2022,5,2022-05-15,36.80057,10.077548,596127.39,4073290.88,750,72.0,27.32,41.43,65.9,50.71,63.56,88.28,59.93,60.6,données du projet,63.3,56.61,59.16,58.75,49.31,59.689999999999976,58.425000000000004,61.84,79.91,79.91
